id,title,poster,overview,release_date,genres
4552,"A Tale of Two Sisters",https://image.tmdb.org/t/p/w500/l3exwhwyGE0NnHJ3lFQ7eXoBSkH.jpg,"A recently released patient from a mental institution returns home with her sister, only to face disturbing events between her stepmother and the ghosts haunting their house- all of which are connected to a dark past in the family's history.",1055466000,Documentary
11829,"Trinity Is Still My Name",https://image.tmdb.org/t/p/w500/5dRaKhuNJvuGq0udMmGTI9bF8Sz.jpg,"A couple of two-bit thieving brothers try and keep a promise to their dying father: stick together and become successful outlaws. Bambino reluctantly agrees to show younger Trinity the ropes, but their gentle demeanors tend to diminish their haul by repeatedly helping the selfsame family they initially held up. Fun ensues in town and at the local Spanish mission where they are taken for federal agents, mistakenly so identified by Trinity's young love interest, daughter of the aforementioned family.",56851200,"Comedy, Western"
10060,"Get Rich or Die Tryin'",https://image.tmdb.org/t/p/w500/aaEJu8vFKtrAoSRtw3xjCf1aM5d.jpg,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",1131494400,Drama
14424,"Sex and Death 101",https://image.tmdb.org/t/p/w500/yLWdM3znzRCqEbxYWXpSJNNu3fe.jpg,"A guy's life is turned around by an email, which includes the names of everyone he's had sex with and ever will have sex with. His situation gets worse when he encounters a femme fatale (Ryder) who targets men guilty of sex crime.",1181869200,"Comedy, Romance, Drama"
6844,"The Ten Commandments",https://image.tmdb.org/t/p/w500/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",-417830400,Documentary
9100,"The Craft",https://image.tmdb.org/t/p/w500/8UCScpzQbeJcSkY7ZgRpblYh0lP.jpg,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",831085200,
9767,"The Break-Up",https://image.tmdb.org/t/p/w500/84AuLNXc9sEMXUJ3xAvHhpM3J8u.jpg,"Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all encouraged by the former couple's friends and confidantes …and the occasional total stranger! When neither ex is willing to move out of their shared apartment, the only solution is to continue living as hostile roommates until one of them reaches breaking point.",1149210000,"Comedy, Romance"
49022,"Something Borrowed",https://image.tmdb.org/t/p/w500/9oieyNEluxHmtHS0TepM5EUBiDU.jpg,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",1304557200,"TV Movie, Drama, Romance"
573,Frenzy,https://image.tmdb.org/t/p/w500/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",75600000,Horror
10535,"Spy Hard",https://image.tmdb.org/t/p/w500/r1IMiz5qW22cohF6luPK4rM1DWf.jpg,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",832899600,"Action, Comedy"
596,"The Grapes of Wrath",https://image.tmdb.org/t/p/w500/jRbRDNi9MgvhRc68PSQPMqnG24x.jpg,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",-940374000,Drama
410117,"Lady Macbeth",https://image.tmdb.org/t/p/w500/xWTJbhTwSTJmhLlX5xAOxPhdnXc.jpg,"Rural England, 1865. Katherine, suffocated by her loveless marriage to a bitter man and restrained by his father's tyranny, unleashes an irresistible force within her, so powerful that she will stop at nothing to get what she wants.",1481500800,Music
72207,"The Five-Year Engagement",https://image.tmdb.org/t/p/w500/qHAFxHp5PJznuuRVy5tso1P4ifr.jpg,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",1335488400,"Romance, Comedy"
109431,"Identity Thief",https://image.tmdb.org/t/p/w500/lIliJCGoWT6tEVaDivLpXEf038w.jpg,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",1360195200,"Comedy, Crime"
293768,Kidnap,https://image.tmdb.org/t/p/w500/aDv28U8Ug0uKniURZQ6gpevRMVU.jpg,"A mother (in her Minivan) stops at nothing to recover her kidnapped son.",1497574800,"Crime, Thriller"
446791,"All the Money in the World",https://image.tmdb.org/t/p/w500/q6nE9Hf0ezszjI4DbCxwzQ73MMy.jpg,"The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.",1513814400,"Thriller, Drama, Crime, Mystery"
10658,"Howard the Duck",https://image.tmdb.org/t/p/w500/jnK6IKeuGBFK4GnlsDELoyJur8h.jpg,"A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...",523242000,"Comedy, Fantasy, Science Fiction"
11469,"Black Knight",https://image.tmdb.org/t/p/w500/m3aLOY37CR4yrVEun6azxuWZTqf.jpg,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",1006300800,"Animation, Action, Adventure"
9290,"Crocodile Dundee in Los Angeles",https://image.tmdb.org/t/p/w500/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick 'Crocodile' Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",987037200,"Adventure, Comedy"
11232,"Kate & Leopold",https://image.tmdb.org/t/p/w500/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",1009238400,"Comedy, Fantasy, Romance, Science Fiction"
51828,"One Day",https://image.tmdb.org/t/p/w500/n9jMwSg4IavdD8wqdYnyW5w3Mvp.jpg,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",1299024000,
64328,"The Muppets",https://image.tmdb.org/t/p/w500/nLXqBPKErQqbumuonEW6E1oLyW3.jpg,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",1321920000,
76122,"Marvel One-Shot: The Consultant",https://image.tmdb.org/t/p/w500/5plg28k4bU6KH9JrZHf46cXZnzY.jpg,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",1315789200,"Adventure, Fantasy, Science Fiction, Action"
6935,Yamakasi,https://image.tmdb.org/t/p/w500/rBKS5S7vxU2XeR08IzwmRExjtUX.jpg,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",986346000,"Action, Crime, Drama"
586,"Wag the Dog",https://image.tmdb.org/t/p/w500/kAwOj7t8ZeaniTFtLWVSKO79JxX.jpg,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",883008000,"Comedy, Drama"
334524,Gold,https://image.tmdb.org/t/p/w500/ukMXAdr325Tn1mLGkxdG8Lab16l.jpg,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",1482364800,Drama
591021,Lazare,https://image.tmdb.org/t/p/w500/aI0LjDpXKMN3DjfQhmBNfxz07nR.jpg,"A team of French-Brazilian actors goes to Bucharest in Romania to shoot a film at a lower cost. But the Romanian technical team secretly shoot their own film.",1555290000,
426814,"The Domestics",https://image.tmdb.org/t/p/w500/j64I3u1wwgPct3stvvKU2ikl14w.jpg,"A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.",1534986000,"Thriller, Horror"
1903,"Vanilla Sky",https://image.tmdb.org/t/p/w500/cAh2pCiNPftsY3aSqJuIOde7uWr.jpg,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",1007942400,"Romance, Science Fiction, Fantasy, Drama, Thriller"
10747,"The Outlaw Josey Wales",https://image.tmdb.org/t/p/w500/92BZIFPbyCPNhExyFScxA3xF1dy.jpg,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.",204944400,"Western, Adventure, Action"
10035,"100 Girls",https://image.tmdb.org/t/p/w500/xOR20bEMA1BCc9Sg2NgKcSrO1wo.jpg,"This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the morning, the power is restored, but the 'dream girl' has vanished. All Matthew knows is that she lives in an all-girls dorm. He sets out on a semester-long journey to find his mystery girl amongst a hundred female suspects. Could it be Wendy? Dora? Arlene? Patty? Cynthia? Or the 95 other girls, any of whom could have been in that elevator with Matthew.",967770000,"Comedy, Drama, Romance"
11915,"The Gendarme and the Gendarmettes",https://image.tmdb.org/t/p/w500/aMRRaX48RpSGp7RJxwkIJUndtdJ.jpg,"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped.",402451200,Comedy
83666,"Moonrise Kingdom",https://image.tmdb.org/t/p/w500/wOgmhrSUwOuZJsQXf2GsI923N0f.jpg,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",1337821200,"Comedy, Drama, Romance"
10110,"Empire of the Sun",https://image.tmdb.org/t/p/w500/gEaCzjwHoPgyQFcwHql7o5YLHAU.jpg,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",566006400,
460793,"Olaf's Frozen Adventure",https://image.tmdb.org/t/p/w500/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",1509066000,"Adventure, Animation, Comedy, Family, Fantasy, Music"
246403,Tusk,https://image.tmdb.org/t/p/w500/pA2SgITmH0lzet9Nn5cxeinRKMv.jpg,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",1411088400,"Comedy, Horror, Drama, Thriller"
8923,"Green Street Hooligans",https://image.tmdb.org/t/p/w500/tfLj69EoP1b8ZWfLyg5FGJ5LC38.jpg,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",1126227600,"Crime, Drama"
2267,"The Last Mimzy",https://image.tmdb.org/t/p/w500/z9m9wXyxgKr2quonjQ2Pb3xOJ6E.jpg,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",1170979200,"Family, Drama, Science Fiction, Adventure"
485774,"The Open House",https://image.tmdb.org/t/p/w500/7JwdoLcbFWaeUBxKaoFulRVK8Ja.jpg,"A teenager and his mother find themselves besieged by threatening forces when they move into a new house.",1516320000,"Thriller, Horror"
33613,"The Girl Who Kicked the Hornet's Nest",https://image.tmdb.org/t/p/w500/92byRQBuuiLcfKnBi5NOuipSgV8.jpg,"After taking a bullet to the head, Salander is under close supervision in a hospital and is set to face trial for attempted murder on her eventual release. With the help of journalist Mikael Blomkvist and his researchers at Millennium magazine, Salander must prove her innocence. In doing this she plays against powerful enemies and her own past.",1259280000,"Action, Thriller, Crime, Mystery"
94365,"The Human Centipede 3 (Final Sequence)",https://image.tmdb.org/t/p/w500/xUk5AGcGvybPBvvMqrDPbAFAknD.jpg,"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",1432256400,Horror
102207,"HOUBA! On the Trail of the Marsupilami",https://image.tmdb.org/t/p/w500/7H2hk9IzYhRPU0iPMOzEwJkeUBn.jpg,"When reporter Dan Geraldo (Alain Chabat) arrives in Palombia to hunt for a scoop, he never suspects that he is about to make an incredible discovery... With his resourceful local guide Pablito (Jamel Debbouze), D an has one surprise after another during a thrilling adventure that allows him to bring the world some spectacular news: the Marsupilami, a mythical and mischievous animal, really does exist! You too will believe in furry tails!",1333414800,"Adventure, Comedy, Family"
253980,"Marvel One-Shot: All Hail the King",https://image.tmdb.org/t/p/w500/tDpud3Y3gWtmSdcVhN0t4WiwsIK.jpg,"A documentary filmmaker interviews the now-famous Trevor Slattery from behind bars.",1391472000,"Action, Comedy, Drama, Fantasy, Thriller"
11006,"Smokey and the Bandit",https://image.tmdb.org/t/p/w500/2dI1Z427FPoicySnXmzwlEUX0RX.jpg,"A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",233456400,"Action, Comedy"
318579,"Idhu Namma Aalu",https://image.tmdb.org/t/p/w500/bV71gTyMxcUr1Xuyp50HzIWg1b0.jpg,"An eternal romantic falls in love with the girl his father has decided to get him married to, but will his past love affair prove to be a problem?",1464310800,
5994,"The Family Man",https://image.tmdb.org/t/p/w500/9iyQxVjLgFW0ztYKRxnEFtpVTSw.jpg,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",976579200,
9932,"Analyze That",https://image.tmdb.org/t/p/w500/viv9y8R69TZJXtUz9vXECOo05Bk.jpg,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",1039132800,"Comedy, Crime"
1725,"West Side Story",https://image.tmdb.org/t/p/w500/vCtErvzF6S93DtoD7URwy9Mr7oe.jpg,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to 'own' the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",-258940800,"Crime, Drama, Romance"
1826,"Russian Dolls",https://image.tmdb.org/t/p/w500/2UlNPX9E9LzXcWVZJpBEZWwu9EV.jpg,"Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",1118797200,Drama
3116,"Midnight Cowboy",https://image.tmdb.org/t/p/w500/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico 'Ratso' Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",-19094400,Drama
325789,"The Infiltrator",https://image.tmdb.org/t/p/w500/758F57DxVRLe38S1Je4O1Bjx2u6.jpg,"A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.",1468371600,
54540,"Beverly Hills Chihuahua 2",https://image.tmdb.org/t/p/w500/d8hN9OHkqqf0O2Adt2mju9Cll44.jpg,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",1296518400,"Comedy, Family"
797,Persona,https://image.tmdb.org/t/p/w500/bdXbfUir63TQHA5NTNcXPICZCW8.jpg,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.",-101174400,"Action, Thriller, Drama, Science Fiction"
341006,"The Belko Experiment",https://image.tmdb.org/t/p/w500/faJK0dP3S92kQoKtO4LZMjy41kf.jpg,"A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.",1458172800,"Action, Thriller, Horror"
653,Nosferatu,https://image.tmdb.org/t/p/w500/kEkXNEzDZxBEvWV4Ou16tNuCH1C.jpg,"Vampire Count Orlok is interested in a new residence and in his real estate agent’s young wife. F. W. Murnau’s unauthorized adaptation of Bram Stoker’s “Dracula.”",-1508457600,"Horror, Fantasy"
14926,"Uptown Girls",https://image.tmdb.org/t/p/w500/zs37XMBCs9xSTYb1CIuU6p4SO7h.jpg,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny for precocious Ray, the oft ignored daughter of a music executive she learns what it means to be an adult while teaching Ray how to be a child.",1060909200,Comedy
10380,"An American Tail: Fievel Goes West",https://image.tmdb.org/t/p/w500/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",690681600,"Adventure, Animation, Family, Western"
19610,"A Star Is Born",https://image.tmdb.org/t/p/w500/oVpUzCimMZ0ecni7lDuYPuRdxoQ.jpg,"Drunken, has-been rock star John Norman Howard falls in love with unknown singer, Esther Hoffman, after seeing her perform at a club. He lets her sing a few songs at one of his shows and she becomes the talk of the music industry. Esther's star begins to rise, while John's continues to fall. She tries desperately to get John to sober up and focus on his music, but it may be too late to save him.",219542400,"Documentary, Music"
401905,"Fahrenheit 451",https://image.tmdb.org/t/p/w500/urH9H50gKbUK8U6qTVd89SLQPjx.jpg,"In an oppressive future, a 'fireman' whose duty is to destroy all books begins to question his task.",1526691600,"Drama, Science Fiction"
335796,"Ouija: Origin of Evil",https://image.tmdb.org/t/p/w500/cAZk4y7JZswALX6nTf5KXNjPMUE.jpg,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",1476925200,"Horror, Thriller"
9352,EuroTrip,https://image.tmdb.org/t/p/w500/9t1e0Mova7eyV3OpRC6nT4y6hHH.jpg,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",1077235200,Comedy
3179,"Beavis and Butt-Head Do America",https://image.tmdb.org/t/p/w500/wEB1GPT7mQcTNuYT73s72ljjbMF.jpg,"Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.",850608000,"Animation, Comedy"
74018,"A Cinderella Story: Once Upon a Song",https://image.tmdb.org/t/p/w500/awuuwPA8Hy9c5EH04xwkEXOSYiL.jpg,"In this modern telling of the classic tale, aspiring singer Katie Gibbs falls for the new boy at her performing arts high school. But Katie's wicked stepmother and stepsister are scheming to crush her dream before she can sing her way into his heart.",1315184400,"Comedy, Family, Romance"
1832,Dogma,https://image.tmdb.org/t/p/w500/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",942364800,"Fantasy, Comedy, Adventure"
203835,"Amityville: The Awakening",https://image.tmdb.org/t/p/w500/c9Nyu8YZfLsWWbze4DEGPbnwCcT.jpg,"Belle, her little sister, and her comatose twin brother move into a new house with their single mother Joan in order to save money to help pay for her brother's expensive healthcare. But when strange phenomena begin to occur in the house including the miraculous recovery of her brother, Belle begins to suspect her Mother isn't telling her everything and soon realizes they just moved into the infamous Amityville house.",1500512400,"Thriller, Horror"
8831,Timecop,https://image.tmdb.org/t/p/w500/qDjne2UffjOpZAg9cFmzteWqhd3.jpg,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",779590800,"Thriller, Science Fiction, Action, Crime"
9726,"A Good Year",https://image.tmdb.org/t/p/w500/2l8mPJeeztsGfq4ykW05dHZOR21.jpg,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.",1157763600,"Comedy, Drama, Romance"
3050,"Doctor Dolittle",https://image.tmdb.org/t/p/w500/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",898477200,Animation
2665,"Airplane II: The Sequel",https://image.tmdb.org/t/p/w500/5nBnmNmmBCsdkB2uxPMcm1nfrnc.jpg,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",408326400,Comedy
271969,Ben-Hur,https://image.tmdb.org/t/p/w500/c9CoGrBA5yw8A7YBMz0hGzfzpNq.jpg,"A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.",1471395600,"Family, Animation"
15657,"Tarzan II",https://image.tmdb.org/t/p/w500/akyZuA0YS36nMk8zFeeYwX7zyn2.jpg,"Experience the beginning of the legend with Disney's Tarzan Ⅱ, a hilarious, all-new, animated motion picture loaded with laughs, irresistible new songs by Phil Collins, and the inspired voice talent of Glenn Close, George Carlin, and Emmy Award winner Brad Garrett. Before he was King of the Jungle, Tarzan was an awkward young kid just trying to fit in. When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him. His thrilling new journey brings him face to face with the mysterious Zugor, the most powerful force in the land. Together, Tarzan and Zugor discover that being different is not a weakness and that friends and family are the greatest strength of all. This action-packed adventure is sure to delight the entire family. Get ready to GO APE over Disney's wild, new Tarzan Ⅱ.",1118624400,"Adventure, Animation, Family"
527281,"My Teacher, My Love",https://image.tmdb.org/t/p/w500/QxmWtam3m8ZUw4HPqZDJMINZgs.jpg,"Ayuha Samaru (Minami Hamabe) is a high school student. She is honest and works hard at everything, no matter what. One day, she has trouble at a gyudon restaurant due to money. A man at the restaurant, Yoshitaka Hiromitsu (Ryoma Takeuchi), helps her out. The next day, she finds that Yoshitaka Hiromitsu has come to her school as a substitute teacher for her ill homeroom teacher. Ayuha Samaru now believes that Yoshitaka Hiromitsu is her fate in love. She keeps expressing her feelings to him. --asianwiki",1533085200,
775,"A Trip to the Moon",https://image.tmdb.org/t/p/w500/aaNIFWrq6eGi259APbB5yaqBFdm.jpg,"A group of men travel to the moon by being shot in a capsule from a giant cannon. They are captured by moon-men, escape, and return to the earth. The film was the first film with a self-contained plot and was the beginning of the science fiction genre.",-2124921600,"Adventure, Fantasy, Science Fiction"
70436,"The Raven",https://image.tmdb.org/t/p/w500/cocc5Etbq9pgfOl3jCz9QDh3EHB.jpg,"A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.",1331251200,
110415,Snowpiercer,https://image.tmdb.org/t/p/w500/rOBMxkRXaTZypGulL8GEOYKJs63.jpg,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",1375318800,"Action, Science Fiction, Drama"
11587,"The Exorcist III",https://image.tmdb.org/t/p/w500/gbZUUAhhpFtXzSPgE6oMht8hu6l.jpg,"Set fifteen years after the original film, The Exorcist III centers around the philosophical Lieutenant William F. Kinderman who is investigating a baffling series of murders around Georgetown that all contain the hallmarks of The Gemini, a deceased serial killer. It eventually leads him to a catatonic patient in a psychiatric hospital who has recently started to speak, claiming he is the The Gemini and detailing the murders, but bears a striking resemblance to Father Damien Karras.",650854800,"Thriller, Horror, Mystery"
9072,"Little Man",https://image.tmdb.org/t/p/w500/zlmlkLVNexUciv3ffdtqHELEVgg.jpg,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",1156986000,Drama
270774,Skiptrace,https://image.tmdb.org/t/p/w500/yepKO0bbXL2FSUoq93c7lkp0op1.jpg,"A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.",1469062800,"Action, Comedy, Thriller, Mystery"
184345,"A Haunted House 2",https://image.tmdb.org/t/p/w500/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",1397696400,"Comedy, Horror"
9297,"Monster House",https://image.tmdb.org/t/p/w500/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",1153443600,"Animation, Comedy, Family, Fantasy"
440642,"The Spacewalker",https://image.tmdb.org/t/p/w500/hDNVRmrprxI9NQ0zc2Uu03p65Fw.jpg,"March 1965. In the heat of the Cold War, the USA and the USSR are competing for supremacy in space. What both superpowers aim for in this race, is to be the first to have a man walk in outer space. To accomplish that, no price is too high and no risk is too great.  Now it’s up to the unlikely duo of a seasoned war veteran and a hot-headed test-pilot to fulfill this mission. Two men in a tiny spaceship, without proper testing, facing the complete unknown…  They were supposed to do what no man has done before – and no man imagined what would happen next…",1491699600,"Adventure, Drama, History, Thriller"
